Latitude,Longitude,Depth
6.729,-73.016,135.6
6.780,-73.126,150.9
6.800,-73.146,150.0
6.828,-73.150,141.6
6.752,-73.111,143.1
6.793,-73.151,149.2
6.699,-73.226,149.1
6.739,-73.118,145.1
7.268,-73.962,19.1
6.780,-73.142,147.0
6.793,-73.068,141.5
6.822,-73.175,148.3
6.822,-73.102,155.7
6.791,-73.175,147.7
6.769,-73.158,141.8
6.784,-73.112,147.2
6.804,-73.098,142.5
6.765,-73.095,150.0
6.811,-73.105,139.6
6.766,-73.125,146.0
6.774,-73.141,143.9
6.774,-73.071,146.8
6.577,-73.020,171.6
6.777,-73.139,147.8
6.812,-73.140,138.5
6.807,-73.143,148.0
6.610,-73.170,146.8
6.623,-73.213,140.8
6.728,-73.013,141.3
6.747,-73.186,147.4
6.668,-73.190,143.9
6.784,-73.129,142.2
6.814,-73.138,140.9
6.497,-73.634,110.6
6.781,-73.104,146.0
6.824,-73.121,141.3
6.808,-73.147,145.9
6.507,-73.627,0.0
6.774,-73.100,142.9
6.817,-73.131,148.0
6.794,-73.186,143.4
6.800,-73.136,146.9
6.775,-73.129,144.7
6.802,-73.111,150.5
6.839,-73.066,146.5
6.784,-73.170,139.4
6.801,-73.066,145.9
6.808,-73.155,144.4
6.794,-73.162,141.1
6.820,-73.106,145.6
6.178,-73.866,4.0
6.702,-73.214,148.6
6.806,-73.161,152.6
6.810,-73.094,137.4
6.800,-73.139,148.3
6.750,-73.146,139.0
6.754,-73.152,148.2
6.788,-73.043,145.3
6.822,-73.039,147.7
6.782,-73.173,147.1
6.788,-73.098,148.9
6.793,-73.178,146.0
6.807,-73.134,149.0
6.791,-73.131,147.8
6.743,-74.253,63.9
6.817,-73.120,145.4
6.770,-73.053,140.9
6.715,-73.179,152.0
6.771,-73.051,145.0
6.808,-73.200,141.4
6.775,-73.070,157.3
6.686,-73.133,148.0
6.789,-73.167,141.8
7.401,-73.207,132.6
6.798,-73.345,132.1
6.571,-73.515,107.6
6.788,-73.153,147.5
6.154,-73.875,4.0
6.802,-73.178,140.4
6.778,-73.146,135.6
6.805,-73.096,150.0
6.813,-73.163,157.0
6.774,-73.113,145.9
6.876,-73.121,142.3
6.809,-73.157,146.0
6.802,-73.146,150.6
6.806,-73.062,144.0
6.814,-73.158,146.0
6.373,-73.599,108.3
6.552,-73.588,105.0
6.268,-73.648,106.0
6.284,-73.289,142.3
6.790,-73.177,140.0
6.844,-73.163,141.9
6.716,-73.163,147.5
6.785,-73.163,153.3
7.494,-73.422,15.4
6.774,-73.156,140.4
6.776,-73.066,147.7
6.792,-72.958,130.0
6.799,-73.035,136.1
6.786,-73.055,132.0
6.805,-73.189,134.0
6.738,-73.188,143.2
6.763,-73.105,144.9
6.822,-73.192,140.0
6.720,-73.222,148.6
6.336,-73.687,108.0
7.243,-74.035,10.9
6.827,-73.165,141.3
6.805,-73.163,143.5
6.866,-73.295,123.6
6.624,-73.537,84.4
6.669,-72.872,141.7
6.794,-73.151,142.1
6.829,-73.432,115.6
6.783,-73.198,140.0
6.809,-73.169,137.8
6.773,-73.056,138.3
7.177,-73.055,153.3
6.780,-73.140,141.4
6.821,-73.156,149.0
6.472,-73.698,96.0
6.810,-73.164,155.6
6.819,-73.201,144.7
6.548,-73.530,112.0
6.784,-73.083,149.3
6.749,-73.156,147.1
6.794,-73.382,114.5
6.809,-73.135,149.6
6.772,-73.175,150.1
6.772,-73.102,139.0
6.832,-73.154,144.5
6.780,-73.115,143.1
6.750,-73.166,136.0
6.801,-73.145,147.4
6.794,-73.163,148.4
6.797,-73.021,144.3
6.706,-73.214,152.7
6.774,-73.079,141.9
6.955,-73.345,128.0
6.816,-73.149,147.1
6.778,-72.992,151.0
6.760,-73.156,154.5
6.764,-73.096,138.0
6.782,-73.174,134.4
6.833,-73.113,139.4
6.852,-73.097,150.0
7.049,-73.134,0.0
6.666,-73.627,106.2
6.829,-73.068,153.1
6.661,-73.702,102.2
6.789,-73.169,146.0
6.522,-73.522,115.9
6.731,-73.117,144.0
6.735,-73.156,150.6
6.691,-73.346,124.2
6.759,-73.140,140.5
6.778,-73.131,147.7
6.788,-73.137,138.0
6.820,-73.146,149.8
7.007,-72.901,133.8
6.888,-73.106,138.0
6.773,-73.183,144.8
6.562,-73.744,86.0
6.649,-73.422,118.3
6.825,-73.166,144.0
6.825,-73.138,147.5
6.255,-73.303,144.1
6.841,-73.031,142.0
6.800,-73.147,146.2
6.780,-73.376,117.4
6.784,-73.125,139.1
6.795,-73.124,146.0
6.781,-73.181,148.4
6.058,-74.122,89.4
6.841,-73.171,143.7
5.945,-73.631,124.7
6.843,-73.308,121.4
6.782,-73.144,140.9
6.741,-73.105,149.7
7.161,-73.904,87.2
6.760,-73.109,144.9
6.798,-73.168,139.5
6.818,-73.162,141.3
6.798,-73.145,147.6
6.851,-73.315,118.1
6.169,-73.650,109.9
6.772,-73.131,148.4
6.795,-73.157,146.5
6.759,-73.057,141.1
6.697,-73.113,152.9
6.800,-73.121,151.6
6.822,-73.191,145.6
6.814,-73.161,144.1
6.781,-73.147,142.6
6.841,-73.268,123.8
6.815,-73.136,146.2
6.750,-73.193,145.9
5.942,-73.758,110.4
6.816,-73.146,146.3
6.834,-73.133,136.2
6.803,-73.128,144.3
6.848,-73.359,112.9
6.776,-73.055,147.4
6.871,-72.935,136.0
6.808,-73.102,151.4
6.754,-73.162,147.6
6.814,-73.138,145.7
6.721,-73.190,149.9
6.791,-73.142,146.6
6.754,-73.196,145.6
6.752,-73.033,146.6
6.768,-72.931,147.3
6.796,-73.107,139.7
6.775,-73.123,142.7
6.795,-73.108,146.8
6.667,-73.191,152.2
6.920,-73.393,114.0
6.777,-73.129,152.5
6.797,-73.132,146.0
6.847,-73.131,143.3
7.515,-73.170,141.7
6.838,-73.199,142.0
6.496,-73.559,26.1
7.456,-73.207,135.7
7.310,-73.354,100.8
6.828,-73.117,144.9
6.771,-73.152,145.7
6.809,-73.159,145.0
6.823,-73.166,143.0
6.843,-73.087,134.6
6.760,-73.148,141.7
6.831,-73.137,140.6
6.808,-73.072,144.1
6.783,-73.092,146.0
6.772,-73.065,146.0
6.756,-73.084,147.0
6.422,-73.717,4.0
6.792,-73.140,148.5
6.740,-73.175,148.0
6.797,-73.210,140.2
6.820,-73.121,146.2
6.516,-73.597,100.2
6.791,-73.149,146.2
6.826,-73.121,147.9
6.766,-73.079,150.9
6.781,-73.165,135.9
6.762,-73.086,145.5
6.815,-73.127,146.0
6.049,-73.710,112.8
6.771,-73.144,140.9
6.765,-73.153,141.7
7.485,-73.142,133.6
6.797,-73.158,144.9
6.778,-73.042,148.0
6.792,-73.168,140.3
6.783,-73.170,138.4
6.775,-73.140,146.8
6.796,-73.173,148.0
6.801,-73.147,139.0
6.762,-73.169,147.0
6.810,-73.138,145.2
6.578,-73.223,154.9
6.790,-73.154,144.4
6.812,-73.162,146.3
6.758,-73.146,146.9
6.800,-73.062,142.0
6.651,-73.219,149.3
6.547,-73.568,113.7
5.964,-74.230,70.0
6.812,-73.173,144.6
6.502,-73.121,126.4
6.788,-73.156,142.5
6.802,-73.138,144.5
6.797,-73.164,153.0
6.758,-73.130,146.8
6.819,-73.181,142.1
6.762,-73.147,146.4
6.793,-73.110,145.3
6.808,-73.134,128.0
6.798,-73.134,137.7
6.710,-73.102,150.2
6.793,-73.137,143.4
6.813,-73.017,145.4
6.799,-73.128,151.3
6.724,-73.534,118.8
6.790,-73.118,153.2
6.797,-73.178,136.1
6.795,-73.104,144.9
6.791,-73.080,145.6
6.763,-73.160,143.8
6.825,-73.123,150.7
6.735,-73.137,136.6
6.805,-73.166,148.8
6.782,-73.157,148.1
6.778,-73.170,140.0
6.769,-73.136,136.0
6.763,-73.164,134.0
6.786,-73.109,145.1
6.764,-73.095,146.7
5.836,-73.864,107.9
6.803,-73.084,152.7
6.802,-73.399,140.1
6.794,-73.122,145.8
7.516,-72.939,154.9
6.743,-73.221,148.4
6.828,-72.937,138.0
6.731,-72.876,140.7
7.388,-73.172,126.1
6.797,-73.196,121.7
6.804,-73.159,141.6
6.857,-73.006,149.2
6.535,-73.569,104.3
6.790,-73.104,150.0
6.877,-73.342,124.1
6.690,-73.190,144.2
6.838,-73.227,143.2
6.778,-73.034,143.6
6.822,-73.201,131.5
6.822,-73.134,143.9
6.762,-73.112,142.6
6.487,-73.707,98.1
6.837,-72.941,140.0
6.685,-73.164,147.4
6.843,-73.135,148.2
6.723,-73.204,152.2
6.750,-73.134,140.3
6.157,-73.315,5.0
6.790,-73.063,137.4
6.498,-73.760,92.0
6.815,-73.132,142.3
6.790,-73.143,147.1
6.755,-73.199,142.7
5.988,-73.799,109.3
6.791,-73.094,147.3
6.842,-73.115,149.9
6.766,-73.112,145.0
6.832,-73.149,150.4
6.634,-73.692,90.3
6.475,-73.334,0.0
7.586,-73.530,106.1
6.684,-73.173,139.9
6.902,-72.927,133.9
6.790,-73.132,144.9
6.796,-73.156,141.2
6.821,-73.148,146.0
6.753,-73.112,135.7
6.783,-73.187,144.5
7.028,-73.542,130.0
6.208,-73.746,105.3
6.787,-73.134,146.2
6.769,-73.136,139.4
6.804,-73.141,142.3
6.770,-73.149,142.9
6.765,-73.158,149.4
6.756,-73.072,138.7
6.747,-73.124,144.0
7.258,-74.032,14.0
6.808,-73.131,147.2
6.930,-73.129,143.8
6.789,-73.233,139.0
6.779,-73.140,138.1
6.733,-73.100,144.6
6.774,-73.183,143.5
6.687,-73.229,142.6
6.411,-73.600,117.8
6.784,-73.007,136.0
6.803,-73.160,146.4
6.824,-73.027,150.1
6.530,-73.520,114.0
6.775,-73.144,143.2
6.744,-73.145,143.8
6.808,-73.182,141.7
6.869,-73.175,132.9
6.483,-73.606,11.1
5.928,-73.766,113.1
6.698,-73.227,140.5
6.828,-73.112,142.9
6.643,-73.193,143.0
6.869,-73.317,123.0
6.813,-73.157,142.9
6.071,-73.747,108.2
6.793,-73.153,147.6
6.823,-73.135,139.4
6.790,-73.073,141.9
6.773,-73.116,147.9
6.271,-73.643,106.2
6.867,-72.916,141.0
6.785,-73.122,150.7
6.770,-73.153,146.0
6.819,-73.149,140.5
6.741,-73.166,144.2
6.746,-73.184,130.0
6.740,-73.122,145.4
6.829,-73.149,138.0
6.814,-73.132,146.4
6.762,-73.100,140.0
6.803,-73.146,147.3
6.767,-73.174,139.3
6.728,-73.161,142.2
6.780,-73.148,144.0
6.760,-73.123,149.9
6.831,-73.152,146.5
7.504,-73.515,100.4
6.700,-73.190,144.7
6.801,-73.131,147.3
6.298,-73.613,111.4
7.375,-73.116,10.6
6.162,-73.915,87.0
6.783,-72.997,138.0
6.808,-73.155,140.0
7.230,-73.264,41.4
6.781,-73.158,150.0
6.809,-73.133,148.2
6.812,-73.153,140.8
6.831,-73.137,144.0
6.812,-73.196,141.6
6.826,-73.076,150.9
6.799,-73.173,145.0
6.782,-73.142,145.0
6.768,-73.063,150.6
6.043,-74.185,4.0
5.733,-73.851,118.9
6.787,-73.119,148.2
6.827,-72.962,144.8
6.715,-73.220,146.0
6.819,-73.177,148.4
7.177,-73.095,139.6
6.403,-73.650,103.6
6.811,-73.154,142.2
6.723,-73.217,143.3
6.807,-73.151,141.7
6.462,-73.105,177.4
7.044,-73.483,106.0
6.978,-73.689,97.0
6.792,-73.114,148.0
6.766,-73.128,142.6
6.809,-73.107,146.2
6.822,-73.153,144.6
6.806,-73.138,145.8
6.814,-73.168,143.1
6.750,-73.220,142.0
6.814,-73.012,142.0
6.782,-73.141,145.3
6.795,-73.170,137.6
6.529,-73.498,111.0
6.831,-73.037,138.3
6.793,-73.134,142.8
6.845,-73.126,149.1
6.275,-73.565,113.2
6.868,-73.167,138.0
6.794,-73.138,149.8
6.788,-73.140,148.9
6.794,-73.086,144.4
6.830,-73.129,153.9
6.767,-73.114,140.0
6.877,-73.341,124.1
6.766,-72.986,140.4
6.792,-73.037,143.6
6.783,-73.144,141.0
6.790,-73.095,146.4
6.821,-73.043,148.6
6.706,-73.162,144.5
6.811,-73.154,146.0
6.802,-73.144,145.9
6.779,-73.111,150.0
6.849,-73.157,156.9
6.800,-73.082,138.8
6.799,-73.150,153.0
6.795,-73.167,141.6
6.815,-73.289,141.3
6.796,-73.111,150.7
6.796,-73.116,146.0
6.468,-73.607,99.9
6.809,-73.153,147.4
6.774,-73.166,145.8
6.843,-73.129,146.9
6.922,-73.196,137.7
6.819,-73.351,128.5
6.294,-73.449,31.1
6.780,-73.076,148.9
6.826,-73.169,147.5
6.802,-73.174,142.2
6.794,-73.146,148.0
6.770,-73.146,140.0
6.815,-73.136,149.6
6.810,-73.131,143.5
6.784,-73.160,151.2
6.818,-73.149,141.4
6.816,-73.166,154.0
6.766,-73.178,144.6
6.805,-73.081,144.7
6.785,-73.119,147.7
6.836,-73.083,146.7
6.799,-73.058,144.9
6.782,-73.146,141.3
6.806,-73.147,150.0
6.719,-73.207,154.0
6.822,-73.328,118.1
6.695,-73.172,128.8
6.783,-73.109,142.3
6.736,-73.060,143.9
6.779,-73.117,138.4
7.155,-74.120,8.0
6.679,-74.112,22.6
6.583,-73.522,112.2
6.769,-73.134,139.8
6.803,-73.157,144.0
6.816,-73.005,138.0
6.564,-73.401,118.0
6.815,-73.127,149.8
6.739,-73.136,148.3
6.776,-73.139,150.1
6.780,-73.181,149.9
5.852,-73.955,93.5
6.780,-73.111,141.7
6.776,-73.181,152.0
6.673,-73.191,144.0
6.719,-73.095,135.4
6.766,-72.629,145.8
6.793,-73.132,147.5
6.823,-73.116,147.0
6.809,-73.166,148.9
6.792,-73.078,139.9
6.697,-73.197,146.0
6.804,-73.124,151.0
6.611,-73.273,145.6
6.816,-73.134,141.1
6.725,-73.177,146.3
6.785,-73.176,146.0
7.439,-73.197,130.3
6.899,-72.952,124.7
6.800,-73.121,148.0
6.817,-73.173,137.6
6.738,-73.154,152.1
6.809,-73.132,143.2
6.785,-73.146,141.8
6.783,-73.124,146.4
6.809,-73.212,136.1
6.749,-73.173,153.2
6.768,-73.160,148.2
6.760,-73.162,144.8
6.172,-73.536,120.8
6.729,-73.185,146.3
6.808,-73.157,148.2
6.733,-73.111,139.9
6.811,-73.161,146.5
6.744,-73.161,138.0
6.603,-73.190,158.9
6.758,-73.053,139.2
6.863,-73.166,142.3
6.621,-73.069,179.0
6.310,-73.634,107.3
6.815,-73.110,145.8
6.805,-73.156,143.0
7.074,-72.999,150.0
6.807,-73.134,147.6
6.776,-73.353,121.1
6.770,-73.346,129.3
6.773,-73.157,146.5
6.810,-73.120,150.7
6.743,-73.155,148.0
6.862,-73.161,147.5
6.753,-73.160,143.4
6.774,-73.126,148.5
6.389,-73.654,100.8
6.781,-73.104,142.6
6.700,-73.171,139.5
6.795,-73.134,147.7
6.781,-73.146,141.2
6.809,-73.174,150.1
6.839,-73.166,143.2
6.799,-73.182,133.1
6.834,-73.152,145.9
6.798,-73.128,145.5
6.744,-73.099,146.8
7.184,-73.077,150.2
6.779,-73.077,142.2
6.681,-73.192,143.0
6.793,-73.097,143.2
6.750,-73.107,136.0
6.812,-73.146,145.7
6.722,-73.470,108.5
6.762,-73.136,146.9
6.751,-73.120,147.4
6.820,-73.124,144.5
6.751,-73.171,138.3
6.810,-73.171,151.4
6.752,-73.218,145.0
6.834,-73.139,137.2
7.195,-73.346,25.3
6.765,-73.177,148.8
6.767,-73.121,138.7
6.801,-73.036,138.1
6.317,-73.598,112.1
6.823,-73.064,144.2
6.737,-73.161,138.6
6.744,-73.161,150.6
6.746,-73.153,141.4
6.790,-73.136,143.2
6.791,-73.142,149.8
6.750,-73.066,148.2
6.798,-73.165,145.0
6.771,-73.145,144.0
6.742,-73.178,139.5
6.844,-72.972,135.5
6.781,-73.118,150.4
6.821,-73.012,148.1
6.759,-73.118,147.3
6.758,-73.149,144.9
6.762,-73.118,145.2
5.971,-74.250,19.9
6.770,-73.161,140.0
6.893,-73.238,124.8
6.799,-73.124,145.3
6.818,-72.977,150.3
6.786,-73.147,144.0
6.788,-73.116,141.6
7.509,-73.151,97.6
6.775,-73.184,139.8
6.523,-73.575,115.2
6.570,-73.448,111.1
6.802,-73.147,148.6
6.887,-73.321,122.5
6.779,-73.101,146.2
6.212,-73.734,108.3
6.741,-73.186,128.6
6.822,-73.102,145.7
6.808,-73.193,138.0
6.816,-73.150,143.5
6.726,-73.186,140.4
6.826,-73.214,18.1
6.799,-73.108,147.2
6.805,-73.146,146.0
6.835,-73.170,144.2
6.751,-73.198,148.0
6.766,-73.017,144.0
6.827,-73.121,144.5
6.808,-73.120,144.9
6.753,-73.197,144.6
6.708,-73.220,146.0
6.788,-73.149,138.8
6.752,-73.124,139.1
6.795,-73.011,143.7
6.586,-73.462,119.0
6.750,-73.032,143.6
6.802,-73.129,144.0
6.798,-73.123,143.3
6.804,-73.137,145.3
6.810,-73.132,152.4
6.667,-73.171,143.5
6.820,-73.363,118.0
6.490,-73.598,109.4
6.798,-73.169,148.9
6.812,-73.088,147.2
6.805,-73.180,142.6
6.765,-73.131,137.1
6.265,-73.675,109.8
6.698,-72.832,138.0
6.775,-73.058,144.2
6.809,-73.102,147.2
7.330,-73.398,112.4
6.804,-73.150,146.7
6.774,-73.146,139.6
6.640,-73.123,133.6
6.745,-73.141,150.7
6.709,-73.182,144.1
6.822,-73.179,141.6
6.739,-73.116,138.8
6.768,-73.142,149.2
6.776,-73.146,142.0
6.592,-73.678,98.4
6.744,-73.171,141.3
6.806,-73.151,143.1
6.794,-73.104,145.5
6.785,-73.139,141.8
6.791,-73.086,140.4
6.817,-73.158,145.7
6.835,-73.141,143.8
6.833,-73.301,120.7
6.807,-73.135,146.8
7.424,-73.179,135.0
6.321,-73.792,25.3
6.818,-73.147,135.7
6.822,-73.134,140.2
6.753,-73.203,124.8
7.474,-72.992,152.1
6.742,-73.147,139.0
6.809,-73.143,148.4
6.802,-73.130,145.4
6.786,-72.998,146.9
7.564,-73.102,150.8
6.812,-73.176,137.9
6.757,-73.217,140.1
6.783,-73.100,146.5
6.749,-73.187,148.7
6.791,-73.094,139.9
6.755,-73.067,143.1
6.814,-73.130,149.1
6.824,-73.175,143.1
6.785,-73.186,153.3
6.831,-73.196,135.7
6.810,-73.125,150.6
6.714,-72.902,144.1
6.443,-73.693,96.8
6.746,-73.076,148.0
5.884,-73.927,78.0
6.797,-73.134,144.8
6.841,-73.143,147.5
6.800,-73.128,147.0
6.828,-73.168,144.0
6.776,-73.150,152.2
6.765,-73.068,157.3
6.810,-73.141,146.4
6.798,-73.209,136.0
6.670,-73.508,117.8
6.818,-73.129,136.6
6.689,-72.949,138.4
6.777,-73.172,145.1
6.823,-73.106,142.5
6.819,-73.209,139.4
6.662,-73.173,138.0
7.227,-73.298,112.4
6.755,-73.247,152.9
6.770,-73.096,147.8
6.743,-73.182,155.1
6.767,-73.156,152.1
6.829,-73.179,146.0
6.805,-73.085,148.0
6.793,-73.132,149.6
6.787,-73.097,152.0
6.820,-73.190,140.9
6.768,-73.095,148.1
6.766,-73.078,143.2
6.901,-73.182,148.9
6.782,-73.147,141.2
6.549,-73.119,173.8
6.755,-73.134,146.8
6.805,-73.164,149.1
6.773,-73.097,146.0
6.772,-73.140,136.9
6.803,-73.164,140.5
6.773,-73.173,146.4
6.773,-73.134,144.6
6.818,-73.149,146.0
6.808,-73.118,141.7
6.816,-73.159,146.0
6.816,-73.173,141.8
6.753,-72.885,134.0
6.841,-73.134,141.4
6.813,-73.108,150.2
6.795,-73.149,146.3
6.807,-73.119,146.9
6.797,-73.154,150.4
6.736,-73.171,141.4
6.729,-73.186,145.0
6.797,-73.146,145.4
6.765,-73.167,148.9
6.798,-73.112,138.0
7.417,-73.515,102.1
6.767,-73.103,140.1
6.814,-73.122,143.4
6.819,-73.141,151.5
6.815,-73.108,143.1
6.764,-73.176,143.5
6.788,-73.110,146.7
6.855,-73.123,138.8
6.320,-73.599,108.1
6.804,-73.128,146.5
6.632,-73.118,32.0
6.809,-73.144,148.9
6.797,-73.155,145.0
6.791,-73.094,148.4
6.784,-73.164,147.2
6.799,-73.109,137.1
6.808,-73.157,134.7
6.783,-73.131,142.4
6.769,-73.155,142.5
6.777,-73.106,143.8
6.729,-73.148,140.2
6.743,-73.169,150.0
6.851,-73.150,145.9
6.802,-73.125,126.1
6.800,-73.130,151.3
6.782,-73.067,139.8
6.804,-73.200,141.5
6.811,-74.073,80.6
6.797,-73.149,136.6
6.795,-73.081,140.0
6.650,-73.207,148.7
6.879,-73.269,122.3
6.755,-73.047,138.9
6.767,-73.144,138.5
6.563,-73.411,121.2
6.311,-73.130,182.5
6.836,-73.076,156.9
6.791,-73.155,145.8
6.818,-73.133,149.4
6.805,-73.126,149.4
6.533,-73.519,115.3
5.899,-73.658,122.2
6.826,-73.156,146.1
6.743,-72.935,144.3
6.826,-73.150,148.2
6.793,-73.159,147.0
6.743,-72.920,141.4
6.788,-73.098,140.5
6.753,-73.083,140.2
6.734,-73.195,152.2
6.116,-73.642,110.6
6.617,-73.996,77.8
6.740,-73.205,141.2
6.812,-73.162,141.3
6.796,-73.045,148.0
6.840,-73.294,124.7
6.746,-73.138,145.9
6.748,-73.143,140.6
6.383,-73.633,106.0
7.455,-73.265,124.5
6.865,-73.506,110.9
6.705,-73.494,4.0
6.787,-73.124,144.7
6.792,-73.142,147.0
6.736,-73.158,145.0
6.030,-73.663,118.9
6.742,-73.180,139.9
5.836,-73.765,118.1
6.797,-73.126,143.2
6.828,-73.169,136.0
6.746,-73.098,154.0
6.748,-73.171,159.8
6.798,-73.159,146.5
6.840,-73.141,149.1
6.791,-73.070,139.8
6.752,-73.133,148.9
6.827,-73.168,140.0
7.096,-73.851,87.0
6.810,-73.256,132.0
6.841,-73.116,150.4
6.815,-73.132,139.4
6.768,-73.163,136.0
6.803,-73.105,140.0
6.746,-73.112,138.0
6.754,-73.151,148.9
6.763,-73.095,147.0
6.807,-73.144,139.5
6.859,-73.030,146.0
6.821,-73.157,143.9
6.734,-73.229,145.9
6.959,-73.160,121.1
6.179,-73.027,0.0
6.755,-73.155,144.2
6.777,-73.086,150.1
6.836,-73.141,153.2
6.796,-73.144,144.5
6.768,-73.133,148.2
6.814,-73.159,148.6
6.416,-73.610,104.4
6.801,-73.161,143.7
6.854,-73.267,145.0
6.815,-73.173,148.0
6.787,-73.106,139.9
6.830,-73.163,132.5
6.794,-73.125,148.9
6.810,-73.077,148.8
6.783,-73.162,149.3
6.050,-73.927,98.0
6.823,-73.208,142.0
6.802,-73.117,146.9
6.781,-73.160,143.8
5.732,-73.884,94.2
6.799,-73.207,147.9
6.810,-73.110,148.0
6.712,-73.161,150.0
6.814,-73.107,144.2
6.779,-73.195,128.6
6.395,-73.654,108.9
6.811,-73.117,143.3
6.806,-73.130,146.7
6.777,-73.087,144.9
6.859,-73.142,137.9
6.834,-73.180,143.3
6.811,-73.083,148.5
6.764,-73.211,144.8
6.815,-73.142,148.1
6.317,-73.572,117.5
6.298,-73.149,177.4
6.774,-73.160,148.6
6.805,-73.156,149.4
6.805,-73.152,143.6
6.864,-73.488,116.8
6.814,-73.158,139.4
6.793,-73.146,140.0
6.192,-73.690,106.0
6.741,-73.184,158.0
6.749,-73.096,146.7
6.867,-73.137,140.0
6.760,-73.134,148.0
6.774,-73.055,144.5
7.379,-73.151,10.2
7.439,-73.192,141.9
6.742,-73.120,149.5
6.742,-73.169,138.0
6.757,-73.130,142.0
6.681,-73.119,132.6
6.756,-73.124,146.0
6.842,-73.184,146.6
6.618,-73.083,137.0
6.808,-73.129,139.1
6.774,-73.151,146.2
6.788,-73.129,145.7
6.788,-73.392,122.0
6.764,-73.133,153.8
6.828,-73.144,156.6
6.819,-73.170,150.6
6.789,-73.093,144.7
6.807,-73.149,145.1
7.099,-73.173,131.3
6.776,-73.134,144.1
6.828,-72.888,142.2
6.813,-73.169,150.2
6.819,-73.152,146.3
6.721,-73.209,149.7
6.806,-73.071,143.7
6.744,-73.161,149.3
6.789,-73.044,149.2
6.819,-73.189,136.1
6.784,-72.962,145.5
6.783,-73.158,144.9
6.822,-73.151,143.4
6.818,-73.135,145.0
6.797,-73.179,140.7
6.811,-73.171,143.7
6.783,-73.171,141.1
6.814,-73.181,134.7
6.797,-73.164,149.5
6.699,-73.218,143.5
6.753,-73.132,142.7
6.840,-73.155,136.7
6.114,-73.715,111.3
6.773,-73.181,144.8
6.006,-74.024,1.2
6.818,-73.136,142.4
6.755,-73.083,144.0
6.782,-73.073,143.1
6.801,-73.089,142.1
6.746,-73.129,132.7
6.763,-73.090,139.5
6.562,-73.305,148.0
6.774,-73.164,149.7
6.790,-73.171,138.0
6.753,-73.148,142.8
6.840,-73.172,139.7
6.784,-73.162,143.1
6.777,-73.136,149.1
7.597,-73.643,91.3
5.875,-73.629,125.0
6.770,-73.097,140.0
6.787,-73.089,139.8
6.651,-73.231,132.8
6.828,-73.159,141.7
6.754,-73.131,150.3
6.805,-73.221,140.8
6.805,-73.176,144.5
7.005,-73.285,122.4
6.795,-73.159,146.0
6.808,-73.132,142.0
6.834,-73.267,125.1
6.778,-73.153,144.5
6.732,-73.117,137.6
6.835,-73.110,131.7
6.966,-73.175,161.8
7.487,-73.019,158.6
7.190,-74.033,1.4
6.022,-73.682,115.1
6.662,-74.101,14.5
6.829,-73.143,147.7
7.400,-73.240,128.5
6.772,-73.135,148.1
6.802,-73.153,149.0
6.779,-73.166,152.0
6.049,-73.893,1.7
6.821,-73.164,142.7
7.443,-73.329,120.0
6.794,-73.134,146.4
6.748,-73.030,147.7
6.812,-73.156,145.1
6.752,-73.170,127.9
6.805,-73.177,110.8
6.785,-73.095,153.5
6.790,-73.149,140.0
6.781,-73.168,143.5
6.779,-73.120,145.6
6.501,-73.371,132.5
6.814,-73.157,149.5
6.780,-73.124,142.9
6.760,-73.152,143.3
6.810,-73.136,144.9
6.775,-73.166,147.1
6.782,-73.166,142.9
6.808,-73.142,141.8
6.785,-73.086,140.0
6.787,-73.148,149.5
6.866,-73.119,145.1
6.774,-72.856,131.6
6.865,-73.121,139.4
6.842,-73.115,145.9
6.682,-73.237,154.2
6.836,-73.155,141.8
6.764,-73.190,135.6
6.806,-73.120,146.0
6.779,-73.142,148.4
6.825,-73.148,144.6
6.731,-73.114,140.3
6.811,-73.130,143.3
6.800,-73.052,142.5
6.711,-73.084,144.0
6.810,-73.148,149.6
6.922,-73.285,118.8
6.795,-73.117,147.8
5.807,-74.061,96.8
6.805,-73.055,146.1
6.788,-73.076,145.1
6.783,-73.406,111.5
6.886,-73.388,122.7
6.792,-73.095,144.7
6.794,-73.168,142.5
6.796,-73.120,151.1
6.766,-73.118,142.0
6.771,-73.187,146.6
6.785,-73.160,147.2
6.792,-73.178,145.2
6.772,-73.127,139.0
6.766,-73.174,137.7
6.782,-73.135,144.6
6.092,-73.677,108.0
6.747,-73.167,147.3
6.757,-73.134,156.0
6.609,-73.471,25.0
6.790,-73.155,142.1
5.917,-73.645,116.3
6.780,-73.119,139.5
6.090,-73.714,113.0
6.737,-73.151,151.1
6.855,-73.210,140.7
6.813,-73.174,133.0
6.815,-73.154,146.2
5.881,-73.785,95.5
6.800,-73.177,140.4
6.791,-73.153,140.8
6.813,-73.126,154.5
6.792,-73.190,149.4
6.825,-73.123,149.3
6.738,-73.575,100.4
6.785,-73.124,140.5
6.742,-73.128,148.0
6.810,-73.171,144.0
7.005,-72.955,4.1
6.814,-73.090,146.0
6.612,-73.739,76.5
6.826,-73.164,145.5
6.805,-73.125,141.5
6.723,-73.114,145.9
6.761,-73.113,149.9
6.754,-73.082,146.3
6.794,-73.104,140.8
6.844,-73.381,120.2
6.791,-73.054,145.5
6.780,-73.132,139.1
6.805,-73.164,145.5
6.916,-72.938,135.2
6.879,-73.302,123.9
6.817,-73.153,145.9
6.768,-73.173,138.2
