Latitud,Longitud
6.770,-73.123
6.765,-73.102
6.758,-73.135
6.781,-73.175
6.779,-73.113
6.804,-73.207
6.804,-73.052
6.829,-73.126
7.410,-73.163
7.346,-73.178
6.803,-73.136
6.796,-73.129
6.819,-73.034
6.785,-73.154
6.780,-73.042
6.457,-73.335
6.794,-73.158
6.811,-73.165
6.735,-73.122
6.814,-73.090
6.785,-73.170
6.794,-73.116
6.785,-73.109
6.728,-73.050
6.793,-73.084
6.801,-73.159
6.781,-73.101
6.127,-73.767
7.508,-73.144
6.808,-73.174
6.813,-73.049
6.307,-72.773
6.818,-73.165
6.919,-73.384
6.838,-73.100
6.802,-73.111
7.276,-73.644
6.821,-73.092
6.764,-73.153
6.746,-73.184
6.737,-73.160
6.774,-73.171
6.025,-73.710
6.740,-73.205
6.811,-73.166
6.814,-73.002
6.793,-73.073
6.800,-73.181
6.766,-73.179
6.538,-73.570
6.712,-73.197
6.793,-73.141
6.830,-73.173
6.542,-73.318
6.806,-73.201
6.784,-73.115
6.366,-73.258
6.786,-73.118
7.252,-73.027
6.835,-73.147
6.926,-73.397
6.841,-73.161
6.112,-73.725
6.786,-73.096
6.787,-73.014
6.755,-73.093
6.815,-73.193
6.782,-73.150
7.154,-73.393
6.741,-73.139
6.799,-73.152
6.772,-73.178
6.791,-73.143
6.777,-73.160
6.800,-73.150
6.839,-73.151
6.663,-74.160
6.787,-73.158
6.774,-73.182
6.780,-73.146
6.745,-73.124
6.777,-73.095
6.772,-73.046
6.798,-73.129
6.761,-73.049
6.826,-73.165
6.801,-73.112
6.810,-73.159
7.347,-73.279
6.836,-73.121
6.723,-73.128
6.788,-73.106
6.788,-73.179
6.772,-73.101
6.791,-73.190
6.839,-73.158
6.782,-73.144
5.757,-73.898
6.794,-73.013
6.775,-73.175
6.283,-73.669
6.815,-73.049
6.723,-73.157
6.809,-73.157
6.824,-73.149
6.819,-73.187
6.792,-73.153
6.802,-73.149
6.824,-73.142
6.152,-73.686
6.805,-73.153
6.792,-73.155
6.781,-73.243
6.832,-73.052
5.931,-73.720
6.592,-73.557
6.775,-73.121
6.764,-73.127
7.068,-73.478
6.750,-73.340
6.727,-73.208
6.799,-73.157
6.810,-73.171
6.694,-73.137
6.783,-73.104
6.611,-73.596
6.810,-73.169
6.805,-73.122
6.910,-73.264
6.730,-73.507
6.793,-73.160
6.788,-73.150
6.744,-73.833
6.719,-73.047
6.805,-73.157
6.810,-73.155
6.816,-73.355
6.796,-73.235
6.809,-73.037
6.777,-73.137
6.809,-73.109
6.808,-73.396
6.748,-73.185
6.756,-73.108
6.695,-73.170
6.826,-73.126
6.759,-73.071
6.771,-73.097
6.795,-73.031
6.791,-73.143
6.762,-73.167
6.800,-73.145
6.795,-73.120
7.646,-73.209
6.833,-73.174
6.822,-73.190
6.741,-73.190
6.786,-73.112
7.429,-73.184
6.863,-73.111
6.737,-73.076
6.851,-73.134
6.879,-73.334
6.341,-73.610
6.804,-73.162
6.802,-73.116
6.784,-73.142
6.805,-73.115
6.063,-74.223
6.829,-73.160
6.800,-73.164
6.780,-73.080
6.753,-73.155
6.859,-73.357
6.816,-73.054
6.761,-73.163
6.761,-73.127
6.797,-73.153
6.658,-72.710
6.777,-73.161
6.792,-73.099
6.795,-73.118
6.770,-73.142
6.765,-73.160
6.744,-73.144
6.734,-73.116
6.807,-73.149
6.794,-73.158
6.793,-73.123
7.063,-73.359
6.724,-73.216
6.792,-72.993
6.720,-73.158
6.759,-73.136
6.346,-73.664
6.776,-73.129
6.791,-73.155
6.863,-73.360
6.756,-73.169
6.810,-73.142
6.801,-73.138
6.812,-73.118
6.805,-73.099
6.188,-73.667
6.795,-73.137
6.756,-73.124
6.800,-73.107
6.784,-73.108
6.645,-73.240
6.828,-73.150
6.830,-73.155
6.823,-73.155
6.816,-73.152
6.778,-73.157
6.776,-73.059
7.292,-73.359
6.802,-73.200
6.795,-73.175
6.646,-73.127
6.752,-73.121
6.830,-73.121
6.812,-73.113
6.789,-73.132
6.760,-73.100
7.281,-73.393
6.790,-73.073
6.830,-73.137
6.779,-73.131
6.737,-73.151
6.793,-73.166
6.006,-73.721
5.894,-73.762
6.802,-73.136
6.817,-73.126
7.160,-73.337
6.785,-73.175
6.786,-73.164
6.776,-73.125
5.754,-73.897
6.776,-73.118
6.805,-73.144
6.668,-73.216
6.818,-73.186
7.462,-73.365
6.776,-73.148
6.752,-73.169
6.843,-73.278
6.777,-73.121
6.739,-73.102
6.793,-73.150
6.817,-73.136
6.682,-73.184
7.371,-73.183
6.804,-72.929
6.803,-73.137
6.352,-73.841
6.816,-73.201
7.418,-73.214
6.610,-73.651
6.772,-73.060
6.658,-73.095
6.722,-73.135
6.627,-73.188
6.781,-73.153
6.770,-73.151
6.807,-73.162
6.784,-73.101
6.079,-74.177
6.730,-73.257
6.821,-73.197
6.815,-73.145
6.803,-73.147
6.767,-73.147
6.827,-73.164
6.795,-73.103
6.871,-73.168
6.818,-73.076
6.801,-73.142
6.791,-73.148
6.529,-73.531
6.768,-73.147
6.731,-73.214
6.402,-73.591
7.572,-73.068
6.786,-73.014
6.783,-73.145
6.784,-73.114
6.780,-73.097
6.766,-73.113
6.821,-73.155
6.797,-73.132
6.769,-73.172
6.771,-73.097
5.976,-74.167
6.815,-73.182
6.817,-73.303
6.764,-73.149
6.798,-73.048
6.801,-73.093
6.767,-73.153
6.769,-73.130
6.884,-73.604
6.783,-73.133
6.684,-73.202
6.812,-72.983
6.816,-73.173
6.788,-73.131
6.785,-73.071
6.819,-73.166
6.787,-73.149
7.250,-74.134
5.809,-73.935
6.046,-73.949
6.826,-73.218
6.805,-73.144
6.825,-73.147
6.785,-73.142
6.831,-73.303
6.825,-73.144
6.682,-73.135
6.875,-72.960
6.769,-73.164
6.323,-73.578
6.713,-73.203
6.807,-73.083
6.806,-73.084
6.787,-73.174
6.798,-73.154
6.782,-73.148
6.759,-73.348
6.781,-73.111
6.823,-73.127
6.799,-73.143
6.794,-73.146
6.796,-73.146
6.735,-72.926
6.807,-73.153
6.814,-73.174
6.771,-73.154
5.894,-73.900
6.758,-73.153
6.778,-73.151
6.785,-73.201
6.797,-73.161
6.812,-73.099
6.773,-73.078
6.739,-73.196
6.763,-73.127
6.732,-73.150
6.781,-73.119
6.729,-73.443
6.803,-73.204
6.793,-73.119
6.735,-73.078
6.791,-73.176
6.798,-73.147
6.779,-73.120
6.822,-73.209
6.777,-73.129
6.814,-73.158
6.741,-73.132
6.662,-73.620
6.790,-73.129
6.829,-73.260
6.805,-73.113
6.829,-73.145
6.806,-73.166
6.781,-73.177
6.747,-73.148
6.751,-73.152
6.781,-73.143
6.794,-73.127
6.789,-73.124
6.797,-73.128
6.784,-73.142
6.784,-73.109
6.794,-73.202
6.046,-74.026
6.856,-73.289
6.793,-73.108
6.837,-72.969
6.794,-73.380
6.186,-73.660
6.806,-73.074
6.663,-73.215
6.768,-73.151
6.783,-73.115
6.782,-73.140
6.770,-73.074
6.793,-73.150
6.797,-73.178
6.813,-73.066
6.803,-73.166
6.819,-73.090
6.769,-73.094
6.288,-73.600
6.768,-73.147
6.746,-73.149
6.423,-73.106
6.713,-73.069
6.738,-73.221
6.763,-73.100
6.715,-73.191
6.790,-73.113
6.419,-72.823
6.814,-73.191
6.804,-73.154
6.778,-73.105
6.814,-73.148
6.773,-73.098
6.796,-73.161
6.506,-73.604
6.796,-73.119
6.776,-73.123
6.484,-73.265
6.805,-73.132
6.769,-73.097
6.729,-73.194
6.686,-73.519
6.849,-73.158
6.860,-73.254
6.796,-73.161
6.758,-73.145
6.810,-73.154
7.319,-73.239
6.812,-73.148
6.059,-73.923
6.766,-73.102
6.775,-73.161
6.782,-73.171
6.787,-73.165
6.782,-73.178
6.727,-73.151
6.913,-73.067
6.791,-73.106
6.804,-73.140
6.779,-73.212
6.780,-73.111
6.856,-73.357
6.760,-73.188
6.680,-72.618
6.862,-73.343
6.698,-73.541
6.810,-73.163
6.761,-73.184
6.874,-73.119
6.792,-73.134
6.759,-74.024
6.788,-73.151
6.817,-73.163
6.801,-73.156
6.779,-73.160
6.816,-73.116
6.785,-73.144
6.806,-73.152
7.387,-73.195
6.786,-73.138
6.366,-73.575
6.805,-73.085
6.751,-73.147
6.803,-73.157
6.788,-73.915
6.794,-73.087
7.560,-73.186
6.821,-73.187
6.108,-73.813
6.827,-73.175
6.787,-73.169
6.770,-73.093
6.758,-73.126
6.724,-73.223
6.815,-73.128
6.746,-73.025
6.844,-73.136
6.831,-73.111
6.779,-73.144
6.746,-73.147
6.813,-73.193
6.707,-73.190
6.809,-73.142
6.836,-73.022
6.771,-73.141
6.553,-73.489
6.729,-73.144
6.835,-73.137
6.822,-73.163
7.097,-73.457
6.795,-73.157
6.809,-73.101
6.800,-73.174
6.731,-73.138
6.778,-72.991
6.059,-73.674
6.838,-73.167
6.775,-73.078
6.665,-73.172
6.855,-73.217
6.778,-73.149
6.774,-73.131
6.772,-73.142
6.797,-73.091
6.811,-73.005
6.370,-73.587
6.773,-73.132
6.762,-73.170
6.806,-73.127
6.783,-73.174
6.785,-73.425
6.756,-74.278
6.766,-73.195
7.523,-73.433
6.797,-73.217
7.528,-73.218
6.779,-73.139
7.557,-73.141
7.098,-73.381
6.766,-73.111
6.782,-73.172
6.561,-73.579
6.762,-73.178
6.855,-73.167
6.783,-73.100
6.816,-73.189
6.807,-73.123
6.777,-73.128
7.391,-73.163
6.730,-73.139
6.791,-73.131
5.747,-73.891
6.757,-73.116
6.772,-73.143
6.706,-73.115
6.811,-73.121
6.811,-73.136
6.838,-73.081
6.351,-73.645
6.779,-73.169
6.680,-72.631
6.776,-73.161
6.772,-73.105
6.738,-73.019
6.552,-73.592
6.779,-73.166
6.807,-73.150
6.797,-73.096
6.768,-73.108
6.115,-73.702
6.924,-73.039
6.746,-73.179
6.804,-73.152
6.785,-73.158
6.811,-73.132
6.784,-73.144
6.781,-73.091
6.472,-73.813
6.772,-73.095
6.861,-73.237
6.815,-73.075
6.785,-73.088
6.803,-73.157
6.807,-73.138
7.255,-73.280
6.811,-73.177
6.769,-73.163
6.649,-73.224
6.811,-73.141
6.461,-73.565
6.806,-73.157
6.708,-73.188
6.749,-73.032
6.817,-73.184
6.863,-73.132
6.828,-73.156
6.048,-73.660
6.145,-73.780
6.773,-73.108
6.849,-73.331
6.787,-73.164
6.759,-73.177
6.830,-73.138
6.810,-73.174
6.779,-73.155
6.846,-73.349
6.871,-73.176
6.813,-73.160
6.794,-73.126
6.830,-73.145
6.762,-73.155
6.769,-73.160
6.511,-74.112
6.760,-73.070
6.500,-73.800
6.798,-73.101
6.689,-73.157
7.475,-73.143
6.773,-73.147
6.785,-73.156
6.818,-73.204
6.791,-73.146
6.774,-73.160
6.792,-73.139
6.791,-73.182
6.814,-73.175
6.759,-73.227
6.750,-73.165
6.767,-73.018
6.782,-73.107
6.792,-73.152
6.764,-73.065
6.775,-73.108
6.732,-73.186
6.818,-73.135
7.002,-73.101
6.840,-73.159
6.731,-73.199
6.848,-73.101
6.801,-73.168
6.779,-73.088
6.052,-73.581
6.826,-73.143
6.781,-73.118
6.809,-73.163
6.827,-73.014
7.452,-73.184
6.764,-73.060
6.799,-73.162
6.805,-73.139
6.746,-73.072
6.738,-73.090
6.770,-73.124
6.764,-73.092
5.885,-73.691
6.804,-73.163
7.408,-73.261
6.827,-73.237
6.693,-73.196
6.811,-73.108
6.803,-73.165
6.779,-73.131
6.820,-73.176
6.811,-73.173
6.784,-73.083
6.028,-73.698
6.832,-73.390
6.775,-73.152
7.005,-73.148
6.782,-73.177
6.818,-73.001
6.304,-73.588
6.595,-73.533
6.736,-73.170
6.771,-73.124
6.769,-73.161
6.863,-73.307
6.856,-73.165
6.760,-73.147
6.810,-73.153
6.794,-73.099
6.770,-73.130
6.756,-73.099
6.614,-73.659
7.433,-73.200
6.666,-73.236
6.781,-73.154
6.812,-73.157
6.751,-73.107
6.818,-73.166
6.429,-73.371
6.762,-73.127
6.775,-73.151
6.846,-73.161
6.777,-73.139
6.803,-73.136
6.788,-73.172
6.317,-73.558
5.957,-73.780
6.775,-73.128
6.797,-73.135
6.784,-73.135
6.725,-73.219
6.820,-73.137
6.804,-73.167
6.340,-73.683
6.758,-73.129
6.861,-73.139
6.827,-73.166
6.788,-73.140
6.745,-73.211
6.764,-73.158
6.773,-73.190
6.783,-73.132
6.410,-73.301
6.770,-73.196
6.764,-73.109
6.782,-73.046
6.811,-73.098
6.812,-73.136
6.769,-73.094
6.584,-73.918
6.790,-73.040
6.798,-73.137
6.796,-73.104
6.772,-73.086
6.885,-73.065
6.675,-73.190
6.783,-73.158
6.810,-73.185
6.810,-73.157
6.768,-73.111
7.114,-73.946
6.773,-73.172
6.474,-73.154
6.789,-73.079
6.821,-73.177
6.722,-73.111
6.768,-73.127
6.790,-73.118
6.753,-73.073
6.781,-73.161
6.808,-73.105
6.856,-73.152
6.808,-73.104
6.811,-73.151
6.808,-73.112
6.804,-73.186
6.756,-73.155
6.435,-73.549
6.823,-73.170
6.781,-73.110
6.781,-73.154
6.814,-73.177
6.804,-73.161
6.802,-73.258
6.788,-73.110
6.813,-73.129
6.811,-73.220
6.797,-73.142
6.802,-73.162
6.819,-73.178
6.810,-73.165
6.529,-73.553
6.764,-73.173
6.805,-73.034
6.785,-73.116
6.625,-73.366
7.538,-73.056
6.824,-73.056
6.783,-73.164
6.356,-73.566
6.762,-73.161
6.802,-73.076
6.818,-73.159
6.769,-73.168
6.747,-73.121
6.771,-73.076
6.748,-73.086
6.774,-73.160
6.787,-73.170
6.466,-73.874
6.555,-73.614
6.865,-73.144
6.670,-73.137
6.812,-73.135
6.775,-73.103
6.788,-73.158
6.800,-73.152
6.736,-73.217
6.780,-73.126
6.789,-73.150
6.829,-73.204
6.835,-73.151
6.795,-73.169
6.772,-73.108
6.561,-73.108
6.818,-73.153
6.714,-73.143
6.802,-73.167
6.769,-73.087
6.844,-73.011
6.794,-73.110
6.803,-73.084
6.800,-73.135
6.995,-73.573
6.849,-73.115
6.778,-73.103
6.793,-73.178
6.705,-73.177
7.321,-73.046
6.396,-73.592
6.634,-73.311
6.784,-73.146
6.708,-73.147
6.026,-73.667
7.422,-73.207
6.797,-73.160
6.765,-73.152
6.737,-73.144
6.791,-73.187
6.792,-73.162
6.809,-73.127
6.764,-73.192
6.791,-73.133
6.779,-73.116
6.785,-73.159
6.803,-73.109
6.713,-73.253
6.780,-73.156
6.781,-73.074
6.800,-73.176
6.836,-73.128
6.815,-73.194
6.814,-73.086
6.785,-73.168
6.822,-73.150
6.498,-73.560
6.031,-73.765
6.774,-73.378
6.296,-73.624
6.742,-73.178
6.773,-73.168
6.833,-73.177
6.789,-73.142
6.793,-73.064
6.751,-73.094
6.807,-73.112
6.759,-73.140
6.801,-73.180
6.801,-73.141
6.822,-73.155
6.738,-73.135
6.778,-73.031
7.473,-73.219
6.811,-73.174
6.808,-73.148
6.776,-73.075
6.765,-73.097
6.775,-73.173
5.932,-73.620
6.796,-73.144
6.785,-73.127
6.816,-73.139
6.855,-73.171
6.787,-73.137
6.817,-73.164
6.819,-73.192
6.795,-73.121
6.531,-73.564
6.799,-73.140
6.772,-73.117
6.684,-73.171
6.762,-73.085
6.780,-73.133
6.727,-73.173
6.312,-73.584
6.838,-72.919
5.852,-73.724
6.767,-73.075
6.779,-73.126
6.821,-73.218
6.532,-73.531
6.333,-73.553
6.790,-72.908
6.557,-73.585
6.825,-73.132
6.694,-73.162
6.829,-73.176
6.879,-73.280
6.788,-73.150
5.925,-73.750
6.809,-73.138
6.759,-73.143
6.802,-73.202
6.589,-73.528
6.794,-73.123
7.348,-73.125
6.768,-73.147
6.573,-73.396
6.761,-73.083
6.537,-73.549
7.546,-72.988
6.795,-73.133
6.791,-73.162
6.804,-73.130
6.046,-73.695
6.696,-73.163
6.801,-73.137
6.753,-73.134
6.753,-73.155
6.759,-73.139
6.759,-73.136
6.807,-73.158
6.797,-73.141
6.774,-73.136
6.743,-73.173
5.962,-73.900
6.714,-73.205
6.719,-73.204
6.169,-73.286
7.144,-73.792
6.768,-73.146
6.791,-73.145
6.834,-73.169
6.849,-73.106
6.835,-73.175
6.795,-73.161
6.750,-73.146
6.323,-73.619
6.785,-73.155
6.836,-73.099
6.868,-73.288
6.381,-73.730
6.807,-73.141
6.766,-73.149
6.861,-73.028
6.727,-73.186
6.464,-73.788
6.789,-73.151
6.744,-73.035
5.863,-73.645
6.763,-73.135
6.801,-73.161
6.781,-73.057
6.865,-73.277
6.774,-73.184
6.849,-73.108
6.788,-73.317
6.782,-73.157
6.814,-73.330
6.562,-73.554
6.834,-73.159
6.773,-73.093
6.882,-73.254
6.834,-73.097
6.764,-73.144
6.914,-73.307
6.817,-73.962
6.768,-73.019
6.764,-73.108
6.789,-73.191
6.766,-73.098
6.335,-73.627
6.793,-73.082
6.784,-73.009
6.831,-73.118
6.929,-73.001
6.845,-73.285
6.798,-73.130
6.191,-73.681
6.763,-73.154
6.789,-73.156
6.762,-73.318
6.744,-73.136
6.795,-73.080
6.756,-73.110
6.788,-73.095
6.782,-73.147
6.773,-73.145
6.815,-73.138
6.784,-73.038
6.829,-73.274
6.777,-73.144
6.808,-73.052
6.796,-73.086
6.791,-73.178
6.788,-73.113
6.654,-73.358
6.798,-73.174
6.801,-73.164
5.968,-73.955
6.757,-73.149
6.812,-73.118
6.797,-73.070
6.830,-73.053
6.799,-73.174
6.757,-73.196
6.772,-73.154
6.821,-73.179
7.099,-74.117
6.786,-73.110
7.414,-73.204
6.786,-73.135
6.763,-73.173
6.771,-73.181
6.790,-73.154
6.764,-73.143
6.762,-73.176
6.858,-73.155
6.803,-73.116
6.798,-73.087
6.742,-73.159
6.750,-73.152
6.798,-73.146
6.805,-73.141
6.714,-73.134
6.729,-73.238
6.767,-73.169
6.810,-73.533
6.779,-73.130
6.813,-73.107
6.770,-73.120
6.777,-73.118
6.744,-73.186
6.820,-73.161
6.799,-73.110
6.807,-73.128
7.383,-73.182
6.779,-73.154
6.827,-73.136
6.734,-73.172
6.733,-73.141
6.790,-73.179
6.751,-73.149
6.802,-73.080
6.772,-73.158
6.823,-73.079
6.815,-73.166
6.753,-73.131
6.795,-73.116
6.774,-73.156
6.798,-73.138
6.713,-73.141
6.834,-73.106
6.766,-73.103
6.789,-73.151
6.759,-73.130
6.943,-73.086
6.764,-73.149
6.804,-73.043
6.710,-73.527
6.862,-73.009
6.383,-73.592
6.706,-73.198
6.775,-73.120
6.766,-73.074
6.799,-73.121
6.831,-73.266
6.590,-73.397
6.757,-73.140
6.819,-73.323
6.770,-73.144
6.785,-73.147
6.798,-73.107
6.779,-73.161
6.460,-73.736
6.865,-73.343
6.896,-73.312
6.796,-73.161
6.754,-73.434
6.756,-73.123
6.782,-72.930
6.815,-73.155
6.775,-73.103
6.832,-73.058
6.823,-73.107
6.759,-73.136
6.870,-73.111
6.746,-73.151
7.485,-73.216
6.874,-73.253
6.778,-73.082
6.789,-73.147
6.891,-72.864
6.769,-73.603
6.739,-73.174
6.819,-73.178
6.793,-73.134
6.839,-73.080
6.837,-73.209
6.819,-73.157
6.732,-73.157
6.296,-73.685
6.603,-73.174
6.710,-73.201
6.343,-73.713
6.785,-73.131
6.708,-73.198
6.775,-73.074
6.669,-73.175
6.144,-73.743
6.792,-73.135
6.757,-73.195
6.809,-73.143
7.116,-73.322
6.792,-73.101
6.789,-73.189
6.802,-73.122
6.375,-73.659
6.760,-73.130
7.109,-73.441
6.778,-73.155
6.790,-73.142
6.785,-73.128
6.789,-73.174
6.765,-73.102
6.781,-73.092
6.802,-73.145
6.785,-73.353
6.815,-73.175
6.783,-73.151
6.784,-73.081
6.716,-73.145
6.871,-72.988
6.802,-73.104
6.814,-73.033
6.730,-73.180
6.715,-73.215
6.792,-73.118
6.718,-73.420
6.026,-73.781
6.741,-73.196
6.808,-73.154
6.861,-73.107
6.819,-73.148
6.756,-73.144
6.781,-73.140
6.770,-73.063
6.719,-73.282
6.827,-73.061
6.777,-73.123
6.854,-73.482
6.799,-73.179
6.785,-73.093
6.808,-73.193
6.774,-73.068
6.732,-73.212
6.948,-73.233
6.755,-73.136
6.854,-73.391
6.778,-73.126
6.235,-73.313
7.488,-73.333
6.646,-73.243
6.758,-73.160
6.749,-73.167
6.703,-73.155
6.814,-73.035
6.342,-73.727
6.816,-73.143
7.512,-73.203
6.761,-73.134
6.805,-73.158
6.687,-73.194
6.298,-73.636
6.817,-73.007
6.831,-73.186
6.828,-73.212
6.735,-73.140
6.790,-73.051
6.816,-73.158
6.840,-73.232
7.357,-73.170
6.811,-73.163
6.872,-73.169
6.826,-73.144
6.090,-73.800
6.810,-73.180
6.772,-73.040
6.759,-73.188
6.787,-73.139
6.753,-73.139
6.795,-73.140
6.754,-73.179
6.736,-73.146
6.793,-73.142
6.779,-73.140
6.873,-73.298
6.759,-73.139
6.795,-73.109
6.815,-73.053
6.820,-73.137
6.791,-73.434
6.228,-73.145
6.800,-73.150
6.772,-73.101
7.147,-73.454
6.811,-73.167
6.303,-73.749
6.089,-73.307
7.472,-73.197
6.779,-73.067
6.782,-73.165
6.814,-73.156
6.827,-73.147
6.849,-73.130
7.401,-73.183
6.789,-73.160
6.803,-73.139
6.192,-73.595
6.782,-73.159
7.490,-73.646
6.821,-73.203
6.723,-73.756
6.803,-73.143
6.779,-73.164
6.817,-73.167
6.778,-73.120
6.762,-73.160
6.817,-73.134
6.771,-73.130
6.800,-73.142
7.196,-74.182
6.827,-73.333
6.757,-73.149
6.828,-73.016
6.754,-73.169
6.756,-73.144
6.744,-73.162
6.763,-73.322
6.742,-73.144
6.810,-73.149
7.328,-73.488
6.763,-73.067
6.761,-73.253
6.759,-73.132
6.672,-73.231
6.764,-73.106
6.787,-73.127
6.653,-73.111
6.747,-73.198
6.779,-73.184
6.794,-73.084
6.775,-73.147
6.744,-73.143
6.792,-73.165
6.052,-73.728
6.785,-73.159
6.819,-73.160
6.624,-73.232
6.816,-73.127
6.802,-73.141
6.799,-73.092
6.785,-73.096
6.744,-73.109
6.745,-73.210
6.802,-73.149
6.546,-73.770
6.939,-73.075
6.811,-73.139
6.757,-73.168
6.802,-73.124
6.616,-73.259
6.694,-73.129
6.785,-73.156
6.712,-73.207
6.792,-73.165
6.820,-73.149
6.612,-73.561
6.835,-73.134
6.799,-73.102
6.780,-73.011
6.765,-73.022
6.758,-73.175
6.786,-73.183
6.772,-73.156
6.291,-72.813
6.827,-73.121
6.801,-73.129
6.425,-73.184
6.721,-73.183
6.767,-73.143
6.834,-73.201
6.749,-73.222
6.777,-73.100
6.816,-73.145
5.795,-73.936
6.768,-73.059
6.792,-73.139
6.789,-73.112
6.783,-73.084
6.773,-73.150
6.778,-73.135
6.742,-73.048
6.980,-73.240
6.765,-73.157
6.773,-73.157
6.751,-73.149
6.713,-73.110
6.846,-73.131
6.045,-74.196
6.781,-73.193
6.791,-73.135
5.968,-73.850
6.790,-73.100
6.806,-73.152
6.774,-73.122
6.809,-73.186
6.794,-73.189
6.764,-73.180
6.821,-73.171
6.828,-73.133
6.749,-73.098
6.938,-73.537
6.802,-73.175
6.796,-73.166
6.784,-73.174
6.779,-73.129
6.825,-73.203
6.793,-73.120
6.788,-73.158
6.801,-73.157
6.772,-73.163
6.767,-73.144
6.836,-73.188
6.732,-73.140
7.461,-73.179
6.795,-73.123
6.811,-73.138
6.805,-73.111
6.818,-73.140
6.734,-73.157
6.767,-73.095
6.827,-73.094
6.806,-73.148
6.778,-73.130
6.723,-73.199
6.826,-73.172
6.778,-73.175
6.763,-73.147
6.787,-73.126
6.845,-73.083
6.834,-73.163
6.821,-73.188
7.171,-74.185
6.942,-73.456
5.847,-73.829
6.823,-73.136
7.072,-73.317
6.753,-73.037
6.597,-73.494
6.782,-73.137
6.794,-73.095
6.795,-73.116
6.756,-73.162
6.817,-73.125
6.790,-73.143
6.792,-73.166
6.713,-73.167
6.828,-73.141
6.774,-73.081
6.797,-73.161
6.772,-73.124
6.572,-73.051
6.815,-73.134
6.808,-73.111
6.812,-73.190
6.798,-73.003
6.788,-73.105
6.806,-73.186
6.135,-73.620
6.587,-73.408
6.823,-73.080
6.838,-73.325
6.807,-73.157
6.755,-73.140
6.799,-73.141
6.584,-73.447
6.763,-73.108
6.613,-73.255
6.792,-73.148
6.778,-73.107
6.810,-73.171
6.729,-73.198
6.793,-73.141
6.777,-73.165
6.831,-73.014
6.758,-73.139
6.734,-73.153
6.712,-73.185
6.791,-73.028
6.396,-73.285
6.874,-73.340
6.792,-73.159
6.884,-73.158
6.747,-73.061
6.819,-73.176
6.832,-73.179
6.847,-73.117
6.811,-73.086
5.983,-74.173
6.830,-73.181
6.717,-72.972
6.735,-73.179
6.793,-73.102
6.803,-73.161
6.777,-73.135
6.796,-73.165
6.070,-73.854
6.812,-73.068
6.835,-73.138
6.793,-73.151
6.765,-73.148
6.766,-73.155
6.808,-73.051
6.751,-73.128
6.812,-73.157
6.741,-73.126
6.804,-73.162
6.786,-73.102
6.157,-73.585
6.721,-73.219
6.879,-73.352
6.742,-73.160
6.848,-73.133
6.746,-73.134
6.788,-73.136
6.804,-73.151
6.797,-73.095
6.779,-73.126
6.805,-73.148
6.834,-73.201
6.780,-73.150
6.790,-73.175
5.941,-73.736
6.792,-73.126
6.781,-73.197
6.721,-73.092
6.077,-73.671
6.815,-73.199
6.767,-73.171
6.796,-73.195
6.785,-73.145
6.798,-73.062
6.736,-73.192
6.773,-73.115
6.331,-73.589
6.746,-73.246
6.772,-73.125
7.398,-73.146
6.806,-73.216
6.839,-73.139
6.809,-73.162
6.782,-73.179
6.813,-73.144
6.778,-73.082
6.629,-73.475
6.806,-73.183
6.710,-73.049
6.737,-73.167
6.793,-73.115
6.823,-73.111
6.811,-73.347
6.758,-73.102
6.816,-73.165
6.807,-73.177
6.786,-73.173
6.756,-72.951
6.750,-73.111
6.805,-73.165
6.798,-73.099
6.772,-73.104
6.730,-73.342
6.780,-73.083
6.806,-73.105
6.801,-73.175
6.831,-73.130
6.819,-73.187
6.832,-73.081
6.801,-73.148
6.775,-73.112
6.738,-73.173
6.904,-73.173
6.829,-73.139
6.805,-73.111
6.797,-73.142
6.810,-73.139
6.722,-73.079
6.764,-73.160
6.814,-73.161
6.719,-73.150
6.772,-73.138
6.812,-73.130
6.836,-73.203
6.849,-72.999
6.667,-73.572
6.762,-73.119
6.901,-74.259
6.739,-73.191
6.778,-73.136
6.789,-73.109
6.787,-73.158
6.764,-73.057
6.739,-73.170
6.809,-73.162
6.792,-73.164
6.813,-73.082
6.774,-73.091
6.795,-73.346
7.080,-72.990
6.794,-73.189
6.780,-73.059
6.759,-73.181
6.801,-73.171
6.811,-73.164
6.821,-73.159
6.775,-73.430
6.703,-73.007
6.816,-73.158
6.774,-73.133
6.740,-73.154
6.707,-73.188
6.787,-73.175
6.763,-73.118
6.786,-73.170
6.523,-73.447
6.823,-73.132
6.762,-73.125
6.557,-73.499
6.776,-73.084
6.834,-73.124
6.771,-73.125
6.799,-73.144
6.882,-73.347
6.758,-73.146
6.841,-73.162
6.813,-73.133
6.810,-73.130
6.732,-73.151
6.800,-73.126
6.808,-73.157
6.784,-73.129
6.771,-73.135
6.141,-73.677
7.214,-73.052
6.741,-73.086
6.828,-73.176
6.764,-73.174
6.223,-73.829
6.750,-73.111
6.808,-73.167
6.800,-73.147
7.016,-73.096
6.489,-74.169
6.748,-73.142
6.811,-73.142
6.959,-73.177
6.801,-73.134
6.775,-73.120
6.793,-73.133
6.686,-73.853
6.806,-73.170
6.106,-73.681
6.798,-73.153
6.642,-73.183
6.718,-73.222
6.829,-73.170
6.753,-73.128
6.823,-73.164
6.812,-73.087
6.769,-73.091
6.781,-73.160
6.809,-73.126
6.812,-73.149
6.802,-73.144
6.753,-73.130
